Gene stable ID	Gene stable ID version	Mouse gene stable ID	Mouse gene name
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094241	Ighv1-24
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094509	Ighv14-1
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094088	Ighv1-64
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094075	Ighv1-80
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094051	Ighv1-36
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095889	Ighv1-58
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096649	Ighv1-31
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096577	Ighv1-71
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096452	Ighv1-77
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095197	Ighv1-59
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095519	Ighv1-66
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094546	Ighv1-26
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096672	Ighv1-63
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094198	Ighv1-50
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000076688	Ighv15-2
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000076709	Ighv1-47
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095863	Ighv1-67
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094652	Ighv1-42
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096074	Ighv1-72
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096767	Ighv1-62-3
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000103290	Ighv1-23
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095642	Ighv14-3
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096150	Ighv1-85
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094940	Ighv1-84
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095442	Ighv1-4
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096326	Ighv1-78
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000076695	Ighv1-18
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095204	Ighv1-52
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000076666	Ighv14-4
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094087	Ighv1-61
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000094787	Ighv1-54
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095761	Ighv1-20
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096410	Ighv1-19
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000093896	Ighv1-76
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000096020	Ighv1-75
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000102313	Ighv1-62-1
ENSG00000270505	ENSG00000270505.1	ENSMUSG00000095859	Ighv1-43
ENSG00000180479	ENSG00000180479.14		
ENSG00000166920	ENSG00000166920.12	ENSMUSG00000033213	AA467197
ENSG00000206346	ENSG00000206346.8		
ENSG00000277421	ENSG00000277421.3		
ENSG00000271288	ENSG00000271288.1		
ENSG00000244246	ENSG00000244246.1		
ENSG00000229745	ENSG00000229745.1		
ENSG00000083444	ENSG00000083444.17	ENSMUSG00000019055	Plod1
ENSG00000241200	ENSG00000241200.1		
ENSG00000259261	ENSG00000259261.2		
ENSG00000234538	ENSG00000234538.1		
ENSG00000204993	ENSG00000204993.3		
ENSG00000282389	ENSG00000282389.1		
ENSG00000282750	ENSG00000282750.1		
ENSG00000229706	ENSG00000229706.4		
ENSG00000233083	ENSG00000233083.1		
ENSG00000159399	ENSG00000159399.9	ENSMUSG00000000628	Hk2
ENSG00000256737	ENSG00000256737.1		
ENSG00000250584	ENSG00000250584.3		
ENSG00000275499	ENSG00000275499.2		
ENSG00000101342	ENSG00000101342.10	ENSMUSG00000074628	Tldc2
ENSG00000239893	ENSG00000239893.2		
ENSG00000164508	ENSG00000164508.4	ENSMUSG00000060081	Hist1h2aa
ENSG00000258759	ENSG00000258759.1		
ENSG00000188227	ENSG00000188227.13	ENSMUSG00000000103	Zfy2
ENSG00000188227	ENSG00000188227.13	ENSMUSG00000053211	Zfy1
ENSG00000282763	ENSG00000282763.1		
ENSG00000248951	ENSG00000248951.2		
ENSG00000146047	ENSG00000146047.6	ENSMUSG00000050799	Hist1h2ba
ENSG00000274192	ENSG00000274192.1		
ENSG00000072121	ENSG00000072121.16	ENSMUSG00000066440	Zfyve26
ENSG00000232912	ENSG00000232912.6		
ENSG00000125872	ENSG00000125872.8	ENSMUSG00000043110	Lrrn4
ENSG00000226152	ENSG00000226152.1		
ENSG00000260055	ENSG00000260055.1		
ENSG00000234619	ENSG00000234619.1		
ENSG00000146830	ENSG00000146830.10	ENSMUSG00000029714	Gigyf1
ENSG00000249584	ENSG00000249584.1		
ENSG00000169208	ENSG00000169208.2	ENSMUSG00000094140	Olfr1512
ENSG00000169208	ENSG00000169208.2	ENSMUSG00000095030	Olfr1513
ENSG00000224315	ENSG00000224315.2		
ENSG00000261790	ENSG00000261790.2		
ENSG00000232011	ENSG00000232011.1		
ENSG00000273590	ENSG00000273590.4	ENSMUSG00000051989	Smim11
ENSG00000278192	ENSG00000278192.1		
ENSG00000228423	ENSG00000228423.2		
ENSG00000227956	ENSG00000227956.2		
ENSG00000270282	ENSG00000270282.1		
ENSG00000226893	ENSG00000226893.3		
ENSG00000178762	ENSG00000178762.4		
ENSG00000229716	ENSG00000229716.2		
ENSG00000259354	ENSG00000259354.5		
ENSG00000110002	ENSG00000110002.16	ENSMUSG00000023186	Vwa5a
ENSG00000110002	ENSG00000110002.16	ENSMUSG00000038112	AW551984
ENSG00000223352	ENSG00000223352.1		
ENSG00000127561	ENSG00000127561.15	ENSMUSG00000007021	Syngr3
ENSG00000216436	ENSG00000216436.2		
ENSG00000234681	ENSG00000234681.1		
ENSG00000107874	ENSG00000107874.11	ENSMUSG00000036748	Cuedc2
ENSG00000234242	ENSG00000234242.1		
ENSG00000229995	ENSG00000229995.1		
ENSG00000256081	ENSG00000256081.2		
ENSG00000224253	ENSG00000224253.1		
ENSG00000182397	ENSG00000182397.14		
ENSG00000173681	ENSG00000173681.16	ENSMUSG00000044150	Bclaf3
ENSG00000223708	ENSG00000223708.1		
ENSG00000142599	ENSG00000142599.19	ENSMUSG00000039852	Rere
ENSG00000273586	ENSG00000273586.2		
ENSG00000231998	ENSG00000231998.1		
ENSG00000206446	ENSG00000206446.9		
ENSG00000101347	ENSG00000101347.9	ENSMUSG00000027639	Samhd1
ENSG00000089472	ENSG00000089472.16	ENSMUSG00000031209	Heph
ENSG00000276163	ENSG00000276163.4		
ENSG00000104154	ENSG00000104154.7	ENSMUSG00000005802	Slc30a4
ENSG00000234556	ENSG00000234556.1		
ENSG00000228364	ENSG00000228364.1		
ENSG00000272606	ENSG00000272606.1		
ENSG00000235281	ENSG00000235281.2		
ENSG00000254875	ENSG00000254875.8		
ENSG00000172500	ENSG00000172500.12	ENSMUSG00000024911	Fibp
ENSG00000259427	ENSG00000259427.2		
ENSG00000198805	ENSG00000198805.11	ENSMUSG00000068417	Pnp2
ENSG00000198805	ENSG00000198805.11	ENSMUSG00000115338	Pnp
ENSG00000198805	ENSG00000198805.11	ENSMUSG00000021871	Gm49342
ENSG00000259681	ENSG00000259681.1		
ENSG00000237500	ENSG00000237500.1		
ENSG00000246334	ENSG00000246334.2		
ENSG00000259342	ENSG00000259342.1		
ENSG00000275709	ENSG00000275709.1		
ENSG00000183751	ENSG00000183751.15	ENSMUSG00000040688	Tbl3
ENSG00000120055	ENSG00000120055.7	ENSMUSG00000099655	2310034G01Rik
ENSG00000188811	ENSG00000188811.14	ENSMUSG00000042997	Nhlrc3
ENSG00000243355	ENSG00000243355.1		
ENSG00000234170	ENSG00000234170.6		
ENSG00000179362	ENSG00000179362.14		
ENSG00000269609	ENSG00000269609.6		
ENSG00000254954	ENSG00000254954.1		
ENSG00000263482	ENSG00000263482.3		
ENSG00000170525	ENSG00000170525.21	ENSMUSG00000026773	Pfkfb3
ENSG00000180458	ENSG00000180458.2		
ENSG00000232508	ENSG00000232508.1		
ENSG00000135547	ENSG00000135547.9	ENSMUSG00000019789	Hey2
ENSG00000037280	ENSG00000037280.16	ENSMUSG00000020357	Flt4
ENSG00000259655	ENSG00000259655.1		
ENSG00000213698	ENSG00000213698.2		
ENSG00000173511	ENSG00000173511.9	ENSMUSG00000024962	Vegfb
ENSG00000277277	ENSG00000277277.3	ENSMUSG00000051728	Fam243
ENSG00000106511	ENSG00000106511.6	ENSMUSG00000036144	Meox2
ENSG00000255545	ENSG00000255545.8		
ENSG00000282458	ENSG00000282458.1		
ENSG00000270356	ENSG00000270356.1		
ENSG00000187123	ENSG00000187123.15	ENSMUSG00000050447	Lypd6
ENSG00000271507	ENSG00000271507.1		
ENSG00000259363	ENSG00000259363.6		
ENSG00000259098	ENSG00000259098.1		
ENSG00000281979	ENSG00000281979.1		
ENSG00000066926	ENSG00000066926.11	ENSMUSG00000024588	Fech
ENSG00000272295	ENSG00000272295.1		
ENSG00000206329	ENSG00000206329.15		
ENSG00000237070	ENSG00000237070.1		
ENSG00000229353	ENSG00000229353.10		
ENSG00000280912	ENSG00000280912.1		
ENSG00000282542	ENSG00000282542.1		
ENSG00000282798	ENSG00000282798.1		
ENSG00000184363	ENSG00000184363.10	ENSMUSG00000054065	Pkp3
ENSG00000282229	ENSG00000282229.1		
ENSG00000277796	ENSG00000277796.2		
ENSG00000227222	ENSG00000227222.7		
ENSG00000251667	ENSG00000251667.1		
ENSG00000272711	ENSG00000272711.1		
ENSG00000170085	ENSG00000170085.18	ENSMUSG00000043183	Simc1
ENSG00000254573	ENSG00000254573.1		
ENSG00000234929	ENSG00000234929.2		
ENSG00000286374	ENSG00000286374.1		
ENSG00000287583	ENSG00000287583.1		
ENSG00000015133	ENSG00000015133.19	ENSMUSG00000021182	Ccdc88c
ENSG00000225974	ENSG00000225974.1		
ENSG00000254717	ENSG00000254717.2		
ENSG00000229108	ENSG00000229108.2		
ENSG00000156689	ENSG00000156689.7		
ENSG00000227364	ENSG00000227364.1		
ENSG00000237720	ENSG00000237720.2		
ENSG00000008324	ENSG00000008324.11	ENSMUSG00000032526	Ss18l2
ENSG00000163930	ENSG00000163930.10	ENSMUSG00000021901	Bap1
ENSG00000235828	ENSG00000235828.5		
ENSG00000286376	ENSG00000286376.1		
ENSG00000237742	ENSG00000237742.7		
ENSG00000229379	ENSG00000229379.1		
ENSG00000228391	ENSG00000228391.1		
ENSG00000224264	ENSG00000224264.9		
ENSG00000224506	ENSG00000224506.3		
ENSG00000114853	ENSG00000114853.14	ENSMUSG00000013419	Zfp651
ENSG00000276950	ENSG00000276950.5	ENSMUSG00000009093	Gstt4
ENSG00000258732	ENSG00000258732.1		
ENSG00000162929	ENSG00000162929.14	ENSMUSG00000042208	0610010F05Rik
ENSG00000189169	ENSG00000189169.7		
ENSG00000223604	ENSG00000223604.1		
ENSG00000282063	ENSG00000282063.1		
ENSG00000101311	ENSG00000101311.15	ENSMUSG00000027356	Fermt1
ENSG00000239780	ENSG00000239780.1		
ENSG00000258908	ENSG00000258908.1		
ENSG00000276879	ENSG00000276879.2		
ENSG00000235689	ENSG00000235689.1		
ENSG00000166960	ENSG00000166960.16	ENSMUSG00000024306	Ccdc178
ENSG00000270382	ENSG00000270382.1		
ENSG00000164188	ENSG00000164188.8	ENSMUSG00000048424	Ranbp3l
ENSG00000189180	ENSG00000189180.16		
ENSG00000141639	ENSG00000141639.12	ENSMUSG00000024558	Mapk4
ENSG00000179933	ENSG00000179933.6	ENSMUSG00000040822	1700123O20Rik
ENSG00000276647	ENSG00000276647.1		
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000094012	Gm10024
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000096421	Gm10100
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000094146	Gm10142
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000069583	Krtap12-1
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000069584	Gm10272
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112864	Gm18596
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000095721	Gm7137
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000096380	Gm19668
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000095817	Gm3238
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000096131	Gm9639
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000069582	Krtap10-4
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000096481	Gm3250
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112170	Gm9508
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000071195	Gm10318
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112653	Gm36176
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112600	Gm49918
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000111915	Gm3285
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112380	Gm9736
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000095970	Gm19402
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000095593	Gm7138
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000094913	Gm9507
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000094120	Gm3233
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000112223	Krtap10-10
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000110324	Gm40460
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000054759	Krtap5-2
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000109859	Gm45618
ENSG00000221837	ENSG00000221837.6	ENSMUSG00000056885	Gm4559
ENSG00000283654	ENSG00000283654.3	ENSMUSG00000114865	Gm29776
ENSG00000065618	ENSG00000065618.21	ENSMUSG00000025064	Col17a1
ENSG00000215455	ENSG00000215455.4	ENSMUSG00000110324	Gm40460
ENSG00000215455	ENSG00000215455.4	ENSMUSG00000054759	Krtap5-2
ENSG00000215455	ENSG00000215455.4	ENSMUSG00000109859	Gm45618
ENSG00000215455	ENSG00000215455.4	ENSMUSG00000056885	Gm4559
ENSG00000221859	ENSG00000221859.2		
ENSG00000182162	ENSG00000182162.11		
ENSG00000205445	ENSG00000205445.3		
ENSG00000229880	ENSG00000229880.1		
ENSG00000212933	ENSG00000212933.1		
ENSG00000224291	ENSG00000224291.1		
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000094012	Gm10024
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000096421	Gm10100
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000094146	Gm10142
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000069583	Krtap12-1
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000069584	Gm10272
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112864	Gm18596
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000095721	Gm7137
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000096380	Gm19668
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000095817	Gm3238
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000096131	Gm9639
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000069582	Krtap10-4
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000096481	Gm3250
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112170	Gm9508
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000071195	Gm10318
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112653	Gm36176
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112600	Gm49918
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000111915	Gm3285
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112380	Gm9736
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000095970	Gm19402
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000095593	Gm7138
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000094913	Gm9507
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000094120	Gm3233
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000112223	Krtap10-10
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000110324	Gm40460
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000054759	Krtap5-2
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000109859	Gm45618
ENSG00000188155	ENSG00000188155.11	ENSMUSG00000056885	Gm4559
ENSG00000274835	ENSG00000274835.1		
ENSG00000100813	ENSG00000100813.14	ENSMUSG00000022185	Acin1
ENSG00000175894	ENSG00000175894.18	ENSMUSG00000069581	Tspear
ENSG00000236547	ENSG00000236547.1		
ENSG00000226914	ENSG00000226914.1		
ENSG00000278855	ENSG00000278855.2		
ENSG00000214336	ENSG00000214336.5	ENSMUSG00000055874	Foxi3
ENSG00000287381	ENSG00000287381.1		
ENSG00000243594	ENSG00000243594.7		
ENSG00000267713	ENSG00000267713.1		
ENSG00000158560	ENSG00000158560.14	ENSMUSG00000029757	Dync1i1
ENSG00000248300	ENSG00000248300.1		
ENSG00000104738	ENSG00000104738.18	ENSMUSG00000022673	Mcm4
ENSG00000235523	ENSG00000235523.1		
ENSG00000233933	ENSG00000233933.2		
ENSG00000254515	ENSG00000254515.1		
ENSG00000244400	ENSG00000244400.2		
ENSG00000249631	ENSG00000249631.6		
ENSG00000206353	ENSG00000206353.11		
ENSG00000137266	ENSG00000137266.14	ENSMUSG00000038267	Slc22a23
ENSG00000225434	ENSG00000225434.3		
ENSG00000254376	ENSG00000254376.2		
ENSG00000150455	ENSG00000150455.13	ENSMUSG00000032041	Tirap
ENSG00000273978	ENSG00000273978.1		
ENSG00000107372	ENSG00000107372.13	ENSMUSG00000024750	Zfand5
ENSG00000176566	ENSG00000176566.5	ENSMUSG00000021222	Dcaf4
ENSG00000214823	ENSG00000214823.3		
ENSG00000183722	ENSG00000183722.9	ENSMUSG00000048332	Lhfp
ENSG00000253171	ENSG00000253171.1		
ENSG00000230203	ENSG00000230203.1		
ENSG00000206297	ENSG00000206297.7		
ENSG00000229007	ENSG00000229007.1		
ENSG00000166979	ENSG00000166979.13	ENSMUSG00000039903	Eva1c
ENSG00000273262	ENSG00000273262.1		
ENSG00000273507	ENSG00000273507.5		
ENSG00000138111	ENSG00000138111.14	ENSMUSG00000025227	Mfsd13a
ENSG00000247872	ENSG00000247872.2		
ENSG00000188818	ENSG00000188818.12	ENSMUSG00000069189	Zdhhc11
ENSG00000275675	ENSG00000275675.1		
ENSG00000226086	ENSG00000226086.5		
ENSG00000228662	ENSG00000228662.2		
ENSG00000177350	ENSG00000177350.6		
ENSG00000258784	ENSG00000258784.1		
ENSG00000230900	ENSG00000230900.5		
ENSG00000235964	ENSG00000235964.1		
ENSG00000127554	ENSG00000127554.13	ENSMUSG00000040888	Gfer
ENSG00000287088	ENSG00000287088.1		
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000075567	Krtap1-4
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000049809	Krtap9-3
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000078131	Krtap1-3
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112864	Gm18596
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000095721	Gm7137
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000096380	Gm19668
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000095817	Gm3238
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000096131	Gm9639
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000069582	Krtap10-4
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000096481	Gm3250
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112170	Gm9508
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000071195	Gm10318
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112653	Gm36176
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112600	Gm49918
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000111915	Gm3285
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112380	Gm9736
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000095970	Gm19402
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000095593	Gm7138
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000094913	Gm9507
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000094120	Gm3233
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000112223	Krtap10-10
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000110324	Gm40460
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000054759	Krtap5-2
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000109859	Gm45618
ENSG00000243489	ENSG00000243489.4	ENSMUSG00000056885	Gm4559
ENSG00000106052	ENSG00000106052.13	ENSMUSG00000004535	Tax1bp1
ENSG00000235890	ENSG00000235890.2		
ENSG00000138107	ENSG00000138107.13	ENSMUSG00000025228	Actr1a
ENSG00000234082	ENSG00000234082.1		
ENSG00000231328	ENSG00000231328.1		
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000075567	Krtap1-4
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000049809	Krtap9-3
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000078131	Krtap1-3
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112864	Gm18596
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000095721	Gm7137
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000096380	Gm19668
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000095817	Gm3238
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000096131	Gm9639
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000069582	Krtap10-4
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000096481	Gm3250
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112170	Gm9508
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000071195	Gm10318
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112653	Gm36176
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112600	Gm49918
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000111915	Gm3285
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112380	Gm9736
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000095970	Gm19402
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000095593	Gm7138
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000094913	Gm9507
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000094120	Gm3233
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000112223	Krtap10-10
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000110324	Gm40460
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000054759	Krtap5-2
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000109859	Gm45618
ENSG00000215454	ENSG00000215454.6	ENSMUSG00000056885	Gm4559
ENSG00000234800	ENSG00000234800.2		
ENSG00000196335	ENSG00000196335.13	ENSMUSG00000023403	Stk31
ENSG00000229496	ENSG00000229496.10		
ENSG00000196408	ENSG00000196408.11	ENSMUSG00000019320	Noxo1
ENSG00000271889	ENSG00000271889.1		
ENSG00000255062	ENSG00000255062.1		
ENSG00000100099	ENSG00000100099.20	ENSMUSG00000042328	Hps4
ENSG00000274769	ENSG00000274769.1		
ENSG00000187766	ENSG00000187766.1		
ENSG00000110063	ENSG00000110063.10	ENSMUSG00000032040	Dcps
ENSG00000237651	ENSG00000237651.6	ENSMUSG00000020286	1700093K21Rik
ENSG00000241123	ENSG00000241123.1	ENSMUSG00000110324	Gm40460
ENSG00000241123	ENSG00000241123.1	ENSMUSG00000054759	Krtap5-2
ENSG00000241123	ENSG00000241123.1	ENSMUSG00000109859	Gm45618
ENSG00000241123	ENSG00000241123.1	ENSMUSG00000056885	Gm4559
ENSG00000166582	ENSG00000166582.10	ENSMUSG00000018509	Cenpv
ENSG00000182912	ENSG00000182912.6		
ENSG00000272983	ENSG00000272983.1		
ENSG00000135926	ENSG00000135926.15	ENSMUSG00000006301	Tmbim1
ENSG00000224761	ENSG00000224761.4		
ENSG00000236382	ENSG00000236382.1		
ENSG00000272804	ENSG00000272804.3		
ENSG00000028310	ENSG00000028310.18	ENSMUSG00000057649	Brd9
ENSG00000228314	ENSG00000228314.1		
ENSG00000206296	ENSG00000206296.8		
ENSG00000205439	ENSG00000205439.10		
ENSG00000187175	ENSG00000187175.5		
ENSG00000244444	ENSG00000244444.6		
ENSG00000212935	ENSG00000212935.2	ENSMUSG00000110324	Gm40460
ENSG00000212935	ENSG00000212935.2	ENSMUSG00000054759	Krtap5-2
ENSG00000212935	ENSG00000212935.2	ENSMUSG00000109859	Gm45618
ENSG00000212935	ENSG00000212935.2	ENSMUSG00000056885	Gm4559
ENSG00000075407	ENSG00000075407.18		
ENSG00000282170	ENSG00000282170.1		
ENSG00000212978	ENSG00000212978.6		
ENSG00000221864	ENSG00000221864.4		
ENSG00000251044	ENSG00000251044.2		
ENSG00000248884	ENSG00000248884.1		
ENSG00000206298	ENSG00000206298.8		
ENSG00000248359	ENSG00000248359.2		
ENSG00000287384	ENSG00000287384.1		
ENSG00000099817	ENSG00000099817.12	ENSMUSG00000004667	Polr2e
ENSG00000249588	ENSG00000249588.1		
ENSG00000236188	ENSG00000236188.1		
ENSG00000280832	ENSG00000280832.1		
ENSG00000183943	ENSG00000183943.6	ENSMUSG00000035725	Prkx
ENSG00000250289	ENSG00000250289.1		
ENSG00000254905	ENSG00000254905.1		
ENSG00000249335	ENSG00000249335.2		
ENSG00000241253	ENSG00000241253.8		
ENSG00000249352	ENSG00000249352.4		
ENSG00000233979	ENSG00000233979.1		
ENSG00000250066	ENSG00000250066.1		
ENSG00000011295	ENSG00000011295.16	ENSMUSG00000042298	Ttc19
ENSG00000188338	ENSG00000188338.15	ENSMUSG00000010064	Slc38a3
ENSG00000124299	ENSG00000124299.15	ENSMUSG00000063931	Pepd
ENSG00000236903	ENSG00000236903.1		
ENSG00000227333	ENSG00000227333.8		
ENSG00000283930	ENSG00000283930.1		
ENSG00000099251	ENSG00000099251.14		
ENSG00000021574	ENSG00000021574.12	ENSMUSG00000024068	Spast
ENSG00000070047	ENSG00000070047.12	ENSMUSG00000038611	Phrf1
ENSG00000282604	ENSG00000282604.1		
ENSG00000226113	ENSG00000226113.1		
ENSG00000234941	ENSG00000234941.1		
ENSG00000225965	ENSG00000225965.1		
ENSG00000258791	ENSG00000258791.9		
ENSG00000173281	ENSG00000173281.5	ENSMUSG00000046794	Ppp1r3b
ENSG00000118523	ENSG00000118523.6	ENSMUSG00000019997	Ccn2
ENSG00000254340	ENSG00000254340.2		
